time,rank,size,what
0.0124080181,7,8,matrix-initialization
0.0028398037,7,8,mpi-comm
0.7943000793,7,8,win-creation
0.0137186050,7,8,computation
0.0126399994,2,8,matrix-initialization
0.0029432774,2,8,mpi-comm
0.8249700069,2,8,win-creation
0.0147943497,2,8,computation
0.0129029751,4,8,matrix-initialization
0.0025753975,4,8,mpi-comm
0.8216559887,4,8,win-creation
0.0151410103,4,8,computation
0.0125489235,6,8,matrix-initialization
0.0033037663,6,8,mpi-comm
0.8131899834,6,8,win-creation
0.0144212246,6,8,computation
0.0125961304,5,8,matrix-initialization
0.0031762123,5,8,mpi-comm
0.8113720417,5,8,win-creation
0.0145227909,5,8,computation
0.0127360821,1,8,matrix-initialization
0.0030651093,1,8,mpi-comm
0.8224840164,1,8,win-creation
0.0146367550,1,8,computation
0.0126779079,3,8,matrix-initialization
0.0033571720,3,8,mpi-comm
0.8126699924,3,8,win-creation
0.0143637657,3,8,computation
0.0125780106,0,8,matrix-initialization
0.0030686855,0,8,mpi-comm
0.7817330360,0,8,win-creation
0.0146300793,0,8,computation
0.0124111176,7,8,matrix-initialization
0.0041005611,7,8,mpi-comm
0.8111879826,7,8,win-creation
0.0136384964,7,8,computation
0.0123360157,2,8,matrix-initialization
0.0025250912,2,8,mpi-comm
0.8860359192,2,8,win-creation
0.0143959522,2,8,computation
0.0127577782,5,8,matrix-initialization
0.0019671917,5,8,mpi-comm
0.8569898605,5,8,win-creation
0.0149688721,5,8,computation
0.0126409531,3,8,matrix-initialization
0.0023069382,3,8,mpi-comm
0.8588678837,3,8,win-creation
0.0146658421,3,8,computation
0.0127980709,1,8,matrix-initialization
0.0023245811,1,8,mpi-comm
0.8871691227,1,8,win-creation
0.0146014690,1,8,computation
0.0121829510,6,8,matrix-initialization
0.0029132366,6,8,mpi-comm
0.8782939911,6,8,win-creation
0.0140159130,6,8,computation
0.0126121044,4,8,matrix-initialization
0.0027499199,4,8,mpi-comm
0.8502089977,4,8,win-creation
0.0141475201,4,8,computation
0.0126750469,0,8,matrix-initialization
0.0027148724,0,8,mpi-comm
0.8594260216,0,8,win-creation
0.0141811371,0,8,computation
0.0129849911,7,8,matrix-initialization
0.0024073124,7,8,mpi-comm
0.8722460270,7,8,win-creation
0.0145809650,7,8,computation
0.0121879578,4,8,matrix-initialization
0.0014965534,4,8,mpi-comm
0.6565790176,4,8,win-creation
0.0142054558,4,8,computation
0.0125710964,2,8,matrix-initialization
0.0012230873,2,8,mpi-comm
0.6442739964,2,8,win-creation
0.0144319534,2,8,computation
0.0125198364,6,8,matrix-initialization
0.0012764931,6,8,mpi-comm
0.6464600563,6,8,win-creation
0.0143790245,6,8,computation
0.0127079487,5,8,matrix-initialization
0.0010461807,5,8,mpi-comm
0.6339380741,5,8,win-creation
0.0146176815,5,8,computation
0.0121850967,1,8,matrix-initialization
0.0016331673,1,8,mpi-comm
0.6472918987,1,8,win-creation
0.0140230656,1,8,computation
0.0123078823,3,8,matrix-initialization
0.0013890266,3,8,mpi-comm
0.6347219944,3,8,win-creation
0.0142738819,3,8,computation
0.0122480392,0,8,matrix-initialization
0.0014722347,0,8,mpi-comm
0.6413171291,0,8,win-creation
0.0142138004,0,8,computation
0.0125789642,7,8,matrix-initialization
0.0013096333,7,8,mpi-comm
0.6461889744,7,8,win-creation
0.0143623352,7,8,computation
0.0128860474,5,8,matrix-initialization
0.0019803047,5,8,mpi-comm
1.0407090187,5,8,win-creation
0.0148348808,5,8,computation
0.0128479004,2,8,matrix-initialization
0.0021815300,2,8,mpi-comm
1.0423049927,2,8,win-creation
0.0146725178,2,8,computation
0.0127739906,4,8,matrix-initialization
0.0020427704,4,8,mpi-comm
1.0424361229,4,8,win-creation
0.0147314072,4,8,computation
0.0126109123,1,8,matrix-initialization
0.0024001598,1,8,mpi-comm
1.0512061119,1,8,win-creation
0.0143537521,1,8,computation
0.0124890804,3,8,matrix-initialization
0.0024189949,3,8,mpi-comm
1.0553328991,3,8,win-creation
0.0143623352,3,8,computation
0.0123848915,6,8,matrix-initialization
0.0029497147,6,8,mpi-comm
1.0439090729,6,8,win-creation
0.0138914585,6,8,computation
0.0121920109,0,8,matrix-initialization
0.0027942657,0,8,mpi-comm
1.0207140446,0,8,win-creation
0.0139958858,0,8,computation
0.0120210648,7,8,matrix-initialization
0.0031116009,7,8,mpi-comm
1.0421271324,7,8,win-creation
0.0136582851,7,8,computation
0.0127959251,5,8,matrix-initialization
0.0008249283,5,8,mpi-comm
0.7720720768,5,8,win-creation
0.0151185989,5,8,computation
0.0121579170,6,8,matrix-initialization
0.0019273758,6,8,mpi-comm
0.7645599842,6,8,win-creation
0.0139994621,6,8,computation
0.0123729706,4,8,matrix-initialization
0.0015339851,4,8,mpi-comm
0.7871069908,4,8,win-creation
0.0144119263,4,8,computation
0.0120999813,2,8,matrix-initialization
0.0020985603,2,8,mpi-comm
0.7973451614,2,8,win-creation
0.0138614178,2,8,computation
0.0131399632,3,8,matrix-initialization
0.0008673668,3,8,mpi-comm
0.7615668774,3,8,win-creation
0.0150494576,3,8,computation
0.0129590034,1,8,matrix-initialization
0.0009207726,1,8,mpi-comm
0.7721850872,1,8,win-creation
0.0150473118,1,8,computation
0.0125520229,0,8,matrix-initialization
0.0012280941,0,8,mpi-comm
0.7941980362,0,8,win-creation
0.0147237778,0,8,computation
0.0129301548,7,8,matrix-initialization
0.0011224747,7,8,mpi-comm
0.7915129662,7,8,win-creation
0.0148296356,7,8,computation
0.0120651722,3,8,matrix-initialization
0.0014548302,3,8,mpi-comm
0.7658669949,3,8,win-creation
0.0142543316,3,8,computation
0.0127708912,6,8,matrix-initialization
0.0013248920,6,8,mpi-comm
0.7506160736,6,8,win-creation
0.0143802166,6,8,computation
0.0126481056,5,8,matrix-initialization
0.0012245178,5,8,mpi-comm
0.7679359913,5,8,win-creation
0.0145041943,5,8,computation
0.0127091408,4,8,matrix-initialization
0.0008184910,4,8,mpi-comm
0.7654988766,4,8,win-creation
0.0148913860,4,8,computation
0.0125420094,2,8,matrix-initialization
0.0010950565,2,8,mpi-comm
0.7471969128,2,8,win-creation
0.0146229267,2,8,computation
0.0127038956,1,8,matrix-initialization
0.0007734299,1,8,mpi-comm
0.7520780563,1,8,win-creation
0.0149586201,1,8,computation
0.0124759674,0,8,matrix-initialization
0.0012688637,0,8,mpi-comm
0.7619388103,0,8,win-creation
0.0144338608,0,8,computation
0.0127990246,7,8,matrix-initialization
0.0009269714,7,8,mpi-comm
0.7623219490,7,8,win-creation
0.0147688389,7,8,computation
0.0125019550,4,8,matrix-initialization
0.0017628670,4,8,mpi-comm
0.6487059593,4,8,win-creation
0.0145812035,4,8,computation
0.0122950077,3,8,matrix-initialization
0.0024783611,3,8,mpi-comm
0.6271278858,3,8,win-creation
0.0139338970,3,8,computation
0.0127861500,5,8,matrix-initialization
0.0017917156,5,8,mpi-comm
0.6567740440,5,8,win-creation
0.0145812035,5,8,computation
0.0123488903,2,8,matrix-initialization
0.0016257763,2,8,mpi-comm
0.6399221420,2,8,win-creation
0.0147349834,2,8,computation
0.0123140812,6,8,matrix-initialization
0.0024611950,6,8,mpi-comm
0.6390769482,6,8,win-creation
0.0139029026,6,8,computation
0.0120358467,1,8,matrix-initialization
0.0014777184,1,8,mpi-comm
0.6279451847,1,8,win-creation
0.0149312019,1,8,computation
0.0127449036,0,8,matrix-initialization
0.0015799999,0,8,mpi-comm
0.6497750282,0,8,win-creation
0.0147740841,0,8,computation
0.0126180649,7,8,matrix-initialization
0.0016560555,7,8,mpi-comm
0.6256589890,7,8,win-creation
0.0147049427,7,8,computation
