time,rank,size,what
0.0033290386,12,16,matrix-initialization
1.4274363518,12,16,mpi-comm
0.0007326603,12,16,computation
0.0031661987,11,16,matrix-initialization
1.4476349354,11,16,mpi-comm
0.0124847889,11,16,computation
0.0031609535,14,16,matrix-initialization
1.4301974773,14,16,mpi-comm
0.0007104874,14,16,computation
0.0033710003,13,16,matrix-initialization
1.4405062199,13,16,mpi-comm
0.0007736683,13,16,computation
0.0031318665,15,16,matrix-initialization
1.4604539871,15,16,mpi-comm
0.0007898808,15,16,computation
0.0034208298,8,16,matrix-initialization
1.4532949924,8,16,mpi-comm
0.0007479191,8,16,computation
0.0034520626,4,16,matrix-initialization
1.4576296806,4,16,mpi-comm
0.0007340908,4,16,computation
0.0032570362,2,16,matrix-initialization
1.4510931969,2,16,mpi-comm
0.0007488728,2,16,computation
0.0029399395,9,16,matrix-initialization
1.4548168182,9,16,mpi-comm
0.0007603168,9,16,computation
0.0029811859,7,16,matrix-initialization
1.4393668175,7,16,mpi-comm
0.0008358955,7,16,computation
0.0042428970,10,16,matrix-initialization
1.4476573467,10,16,mpi-comm
0.0008077621,10,16,computation
0.0027849674,6,16,matrix-initialization
1.4433560371,6,16,mpi-comm
0.0007140636,6,16,computation
0.0026690960,1,16,matrix-initialization
1.4425251484,1,16,mpi-comm
0.0007507801,1,16,computation
0.0029640198,0,16,matrix-initialization
1.4417297840,0,16,mpi-comm
0.0007202625,0,16,computation
0.0028228760,3,16,matrix-initialization
1.4542636871,3,16,mpi-comm
0.0007753372,3,16,computation
0.0031049252,5,16,matrix-initialization
1.4410750866,5,16,mpi-comm
0.0007479191,5,16,computation
0.0032341480,11,16,matrix-initialization
0.9584584236,11,16,mpi-comm
0.0007464886,11,16,computation
0.0033130646,12,16,matrix-initialization
0.9687001705,12,16,mpi-comm
0.0007667542,12,16,computation
0.0031938553,15,16,matrix-initialization
0.9793782234,15,16,mpi-comm
0.0008089542,15,16,computation
0.0031659603,13,16,matrix-initialization
0.9689021111,13,16,mpi-comm
0.0007331371,13,16,computation
0.0043499470,4,16,matrix-initialization
0.9528212547,4,16,mpi-comm
0.0007839203,4,16,computation
0.0027790070,10,16,matrix-initialization
0.9613480568,10,16,mpi-comm
0.0007429123,10,16,computation
0.0033481121,2,16,matrix-initialization
0.9801332951,2,16,mpi-comm
0.0007348061,2,16,computation
0.0033018589,14,16,matrix-initialization
0.9860167503,14,16,mpi-comm
0.0007414818,14,16,computation
0.0029499531,1,16,matrix-initialization
0.9612460136,1,16,mpi-comm
0.0007560253,1,16,computation
0.0027730465,6,16,matrix-initialization
0.9793853760,6,16,mpi-comm
0.0007205009,6,16,computation
0.0029411316,7,16,matrix-initialization
0.9696052074,7,16,mpi-comm
0.0007758141,7,16,computation
0.0029001236,5,16,matrix-initialization
