time,rank,size,what
0.0104043484,8,16,mpi-comm
0.0055465698,8,16,computation
0.0078959465,7,16,matrix-initialization
0.0867691040,7,16,mpi-comm
0.0056951046,7,16,computation
0.0095951557,14,16,matrix-initialization
0.1528806686,14,16,mpi-comm
0.0064725876,14,16,computation
0.0107491016,12,16,matrix-initialization
0.0023715496,12,16,mpi-comm
0.0072073936,12,16,computation
0.0097959042,13,16,matrix-initialization
0.1550939083,13,16,mpi-comm
0.0077228546,13,16,computation
0.0098428726,15,16,matrix-initialization
0.1619338989,15,16,mpi-comm
0.0067782402,15,16,computation
0.0096449852,11,16,matrix-initialization
0.1512842178,11,16,mpi-comm
0.0074989796,11,16,computation
0.0096549988,2,16,matrix-initialization
0.1653430462,2,16,mpi-comm
0.0062351227,2,16,computation
0.0096049309,4,16,matrix-initialization
0.1597998142,4,16,mpi-comm
0.0075073242,4,16,computation
0.0093450546,9,16,matrix-initialization
0.1527106762,9,16,mpi-comm
0.0063652992,9,16,computation
0.0082099438,6,16,matrix-initialization
0.1620769501,6,16,mpi-comm
0.0075950623,6,16,computation
0.0105831623,5,16,matrix-initialization
0.0038027763,5,16,mpi-comm
0.0069911480,5,16,computation
0.0095350742,7,16,matrix-initialization
0.1582622528,7,16,mpi-comm
0.0063159466,7,16,computation
0.0102579594,8,16,matrix-initialization
0.1493430138,8,16,mpi-comm
0.0069050789,8,16,computation
0.0101320744,3,16,matrix-initialization
0.1490702629,3,16,mpi-comm
0.0066869259,3,16,computation
0.0096018314,0,16,matrix-initialization
0.1534712315,0,16,mpi-comm
0.0064170361,0,16,computation
0.0095570087,1,16,matrix-initialization
0.1571443081,1,16,mpi-comm
0.0062155724,1,16,computation
0.0096678734,10,16,matrix-initialization
0.1586019993,10,16,mpi-comm
0.0065588951,10,16,computation
0.0095000267,13,16,matrix-initialization
0.1424205303,13,16,mpi-comm
0.0075955391,13,16,computation
0.0095188618,11,16,matrix-initialization
0.1537063122,11,16,mpi-comm
0.0063328743,11,16,computation
0.0100350380,15,16,matrix-initialization
0.1425952911,15,16,mpi-comm
0.0076045990,15,16,computation
0.0101149082,14,16,matrix-initialization
0.0033884048,14,16,mpi-comm
0.0068895817,14,16,computation
0.0099041462,12,16,matrix-initialization
0.1438980103,12,16,mpi-comm
0.0067939758,12,16,computation
0.0104119778,4,16,matrix-initialization
0.0853519440,4,16,mpi-comm
0.0070130825,4,16,computation
0.0080330372,9,16,matrix-initialization
0.1549196243,9,16,mpi-comm
0.0057773590,9,16,computation
0.0089910030,2,16,matrix-initialization
0.0778028965,2,16,mpi-comm
0.0060992241,2,16,computation
0.0088229179,3,16,matrix-initialization
0.0773289204,3,16,mpi-comm
0.0064344406,3,16,computation
0.0073590279,10,16,matrix-initialization
0.1594896317,10,16,mpi-comm
0.0052673817,10,16,computation
0.0082387924,8,16,matrix-initialization
0.0972127914,8,16,mpi-comm
0.0057442188,8,16,computation
0.0074059963,1,16,matrix-initialization
0.0802977085,1,16,mpi-comm
0.0049753189,1,16,computation
0.0093028545,5,16,matrix-initialization
0.1351268291,5,16,mpi-comm
0.0068054199,5,16,computation
0.0084378719,0,16,matrix-initialization
0.0643067360,0,16,mpi-comm
0.0055634975,0,16,computation
0.0075960159,7,16,matrix-initialization
0.1392636299,7,16,mpi-comm
0.0053224564,7,16,computation
0.0078067780,6,16,matrix-initialization
0.1317820549,6,16,mpi-comm
0.0053355694,6,16,computation
0.0097210407,14,16,matrix-initialization
0.0644109249,14,16,mpi-comm
0.0073900223,14,16,computation
0.0094878674,11,16,matrix-initialization
0.0649042130,11,16,mpi-comm
0.0062189102,11,16,computation
0.0094962120,15,16,matrix-initialization
0.0646412373,15,16,mpi-comm
0.0065245628,15,16,computation
0.0103418827,13,16,matrix-initialization
0.0048468113,13,16,mpi-comm
0.0069081783,13,16,computation
0.0096561909,2,16,matrix-initialization
0.0781500340,2,16,mpi-comm
0.0067093372,2,16,computation
0.0093369484,12,16,matrix-initialization
0.0686724186,12,16,mpi-comm
0.0067667961,12,16,computation
0.0088260174,3,16,matrix-initialization
0.0783510208,3,16,mpi-comm
0.0060369968,3,16,computation
0.0095880032,4,16,matrix-initialization
0.0859613419,4,16,mpi-comm
0.0066926479,4,16,computation
0.0074181557,6,16,matrix-initialization
0.0837290287,6,16,mpi-comm
0.0051329136,6,16,computation
0.0104248524,0,16,matrix-initialization
0.0035567284,0,16,mpi-comm
0.0071461201,0,16,computation
0.0080108643,8,16,matrix-initialization
0.1257789135,8,16,mpi-comm
0.0056223869,8,16,computation
0.0077409744,5,16,matrix-initialization
0.0813381672,5,16,mpi-comm
0.0051548481,5,16,computation
0.0074839592,7,16,matrix-initialization
0.0958378315,7,16,mpi-comm
0.0051660538,7,16,computation
0.0076169968,9,16,matrix-initialization
0.1233513355,9,16,mpi-comm
0.0053884983,9,16,computation
0.0102441311,1,16,matrix-initialization
0.0862262249,1,16,mpi-comm
0.0078136921,1,16,computation
0.0074870586,10,16,matrix-initialization
0.1198973656,10,16,mpi-comm
0.0050506592,10,16,computation
0.0106821060,14,16,matrix-initialization
0.0208339691,14,16,mpi-comm
0.0072860718,14,16,computation
0.0096271038,11,16,matrix-initialization
0.1550562382,11,16,mpi-comm
0.0073227882,11,16,computation
0.0102970600,12,16,matrix-initialization
0.0044350624,12,16,mpi-comm
0.0070559978,12,16,computation
0.0094518661,13,16,matrix-initialization
0.1564679146,13,16,mpi-comm
0.0071241856,13,16,computation
0.0093140602,15,16,matrix-initialization
0.1617228985,15,16,mpi-comm
0.0074458122,15,16,computation
0.0095870495,4,16,matrix-initialization
0.1286571026,4,16,mpi-comm
0.0077118874,4,16,computation
0.0091209412,2,16,matrix-initialization
0.1506621838,2,16,mpi-comm
0.0077097416,2,16,computation
0.0077750683,9,16,matrix-initialization
0.1259381771,9,16,mpi-comm
0.0053887367,9,16,computation
0.0100121498,5,16,matrix-initialization
0.0675067902,5,16,mpi-comm
0.0068399906,5,16,computation
0.0112359524,0,16,matrix-initialization
0.0209903717,0,16,mpi-comm
0.0075078011,0,16,computation
0.0101339817,8,16,matrix-initialization
0.1318702698,8,16,mpi-comm
0.0067214966,8,16,computation
0.0097029209,7,16,matrix-initialization
0.1439123154,7,16,mpi-comm
0.0068163872,7,16,computation
0.0108618736,3,16,matrix-initialization
0.0780568123,3,16,mpi-comm
0.0075821877,3,16,computation
0.0103459358,10,16,matrix-initialization
0.0816912651,10,16,mpi-comm
0.0067808628,10,16,computation
0.0088870525,6,16,matrix-initialization
0.1548688412,6,16,mpi-comm
0.0073020458,6,16,computation
0.0072259903,1,16,matrix-initialization
0.0952048302,1,16,mpi-comm
0.0055003166,1,16,computation
0.0097720623,14,16,matrix-initialization
0.0811140537,14,16,mpi-comm
0.0063581467,14,16,computation
0.0096709728,15,16,matrix-initialization
0.0810658932,15,16,mpi-comm
0.0068001747,15,16,computation
0.0100510120,4,16,matrix-initialization
0.1426937580,4,16,mpi-comm
0.0071151257,4,16,computation
0.0097079277,13,16,matrix-initialization
0.0720846653,13,16,mpi-comm
0.0065693855,13,16,computation
0.0106620789,11,16,matrix-initialization
0.0941686630,11,16,mpi-comm
0.0074582100,11,16,computation
0.0101330280,12,16,matrix-initialization
0.0815467834,12,16,mpi-comm
0.0077753067,12,16,computation
0.0092320442,0,16,matrix-initialization
0.1497905254,0,16,mpi-comm
0.0071303844,0,16,computation
0.0100178719,9,16,matrix-initialization
0.0894219875,9,16,mpi-comm
0.0068008900,9,16,computation
0.0107300282,1,16,matrix-initialization
0.0012187958,1,16,mpi-comm
0.0071182251,1,16,computation
0.0087568760,7,16,matrix-initialization
0.0991828442,7,16,mpi-comm
0.0059552193,7,16,computation
0.0094158649,2,16,matrix-initialization
0.1551754475,2,16,mpi-comm
0.0072965622,2,16,computation
0.0099871159,8,16,matrix-initialization
0.1284520626,8,16,mpi-comm
0.0073029995,8,16,computation
0.0097019672,10,16,matrix-initialization
0.1643848419,10,16,mpi-comm
0.0069267750,10,16,computation
0.0095491409,5,16,matrix-initialization
0.0989892483,5,16,mpi-comm
0.0067687035,5,16,computation
0.0074999332,6,16,matrix-initialization
0.1697013378,6,16,mpi-comm
0.0055799484,6,16,computation
0.0104639530,3,16,matrix-initialization
0.0884792805,3,16,mpi-comm
0.0072386265,3,16,computation
0.0097060204,14,16,matrix-initialization
0.0855462551,14,16,mpi-comm
0.0066447258,14,16,computation
0.0095138550,13,16,matrix-initialization
0.0905406475,13,16,mpi-comm
0.0073614120,13,16,computation
0.0096299648,15,16,matrix-initialization
0.0907728672,15,16,mpi-comm
0.0067770481,15,16,computation
0.0094931126,11,16,matrix-initialization
0.0824306011,11,16,mpi-comm
0.0074124336,11,16,computation
0.0109848976,12,16,matrix-initialization
0.0198168755,12,16,mpi-comm
0.0072772503,12,16,computation
0.0097420216,4,16,matrix-initialization
0.0718593597,4,16,mpi-comm
0.0064074993,4,16,computation
0.0094528198,8,16,matrix-initialization
0.0629172325,8,16,mpi-comm
0.0071856976,8,16,computation
0.0092649460,0,16,matrix-initialization
0.0832288265,0,16,mpi-comm
0.0063772202,0,16,computation
0.0094377995,2,16,matrix-initialization
0.0885729790,2,16,mpi-comm
0.0063869953,2,16,computation
0.0091059208,1,16,matrix-initialization
0.0840101242,1,16,mpi-comm
0.0061759949,1,16,computation
0.0093758106,5,16,matrix-initialization
0.0821194649,5,16,mpi-comm
0.0064885616,5,16,computation
0.0093719959,10,16,matrix-initialization
0.0829768181,10,16,mpi-comm
0.0073442459,10,16,computation
0.0095999241,7,16,matrix-initialization
0.0673012733,7,16,mpi-comm
0.0063586235,7,16,computation
0.0101318359,9,16,matrix-initialization
0.0090661049,9,16,mpi-comm
0.0067989826,9,16,computation
0.0096719265,3,16,matrix-initialization
0.0861515999,3,16,mpi-comm
0.0063114166,3,16,computation
0.0084230900,6,16,matrix-initialization
0.0718572140,6,16,mpi-comm
0.0056948662,6,16,computation
