time,rank,size,what
0.0827441216,0,1,matrix-initialization
0.0000410080,0,1,mpi-comm
0.0727510452,0,1,win-creation
0.1249799728,0,1,computation
0.0835380554,0,1,matrix-initialization
0.0000369549,0,1,mpi-comm
0.0731890202,0,1,win-creation
0.1260547638,0,1,computation
0.0772922039,0,1,matrix-initialization
0.0000429153,0,1,mpi-comm
0.0645508766,0,1,win-creation
0.1209332943,0,1,computation
0.0831911564,0,1,matrix-initialization
0.0000381470,0,1,mpi-comm
0.0756778717,0,1,win-creation
0.1256465912,0,1,computation
0.0806429386,0,1,matrix-initialization
0.0000443459,0,1,mpi-comm
0.0696620941,0,1,win-creation
0.1236717701,0,1,computation
0.0811049938,0,1,matrix-initialization
0.0000448227,0,1,mpi-comm
0.0730130672,0,1,win-creation
0.1237552166,0,1,computation
0.0822310448,0,1,matrix-initialization
0.0000422001,0,1,mpi-comm
0.0641269684,0,1,win-creation
0.1249227524,0,1,computation
0.0829792023,0,1,matrix-initialization
0.0000400543,0,1,mpi-comm
0.0692658424,0,1,win-creation
0.1255841255,0,1,computation
0.0779650211,0,1,matrix-initialization
0.0000376701,0,1,mpi-comm
0.0740311146,0,1,win-creation
0.1217303276,0,1,computation
0.0785839558,0,1,matrix-initialization
0.0000526905,0,1,mpi-comm
0.0763108730,0,1,win-creation
0.1227362156,0,1,computation
