time,rank,size,what
0.0265171528,1,4,matrix-initialization
0.0010192394,1,4,mpi-comm
0.2377359867,1,4,win-creation
0.0316269398,1,4,computation
0.0215518475,3,4,matrix-initialization
0.0050380230,3,4,mpi-comm
0.2370040417,3,4,win-creation
0.0276410580,3,4,computation
0.0222761631,0,4,matrix-initialization
0.0039091110,0,4,mpi-comm
0.2309670448,0,4,win-creation
0.0287292004,0,4,computation
0.0218460560,2,4,matrix-initialization
0.0033466816,2,4,mpi-comm
0.2143409252,2,4,win-creation
0.0293221474,2,4,computation
0.0233809948,3,4,matrix-initialization
0.0024800301,3,4,mpi-comm
0.2279160023,3,4,win-creation
0.0330898762,3,4,computation
0.0221719742,0,4,matrix-initialization
0.0049870014,0,4,mpi-comm
0.2400290966,0,4,win-creation
0.0306251049,0,4,computation
0.0212600231,1,4,matrix-initialization
0.0068440437,1,4,mpi-comm
0.2309079170,1,4,win-creation
0.0287482738,1,4,computation
0.0220952034,2,4,matrix-initialization
0.0058383942,2,4,mpi-comm
0.2196187973,2,4,win-creation
0.0297346115,2,4,computation
0.0225148201,3,4,matrix-initialization
0.0010695457,3,4,mpi-comm
0.3236391544,3,4,win-creation
0.0356514454,3,4,computation
0.0225119591,1,4,matrix-initialization
0.0011289120,1,4,mpi-comm
0.3078110218,1,4,win-creation
0.0355699062,1,4,computation
0.0209319592,0,4,matrix-initialization
0.0086438656,0,4,mpi-comm
0.3299710751,0,4,win-creation
0.0280241966,0,4,computation
0.0220818520,2,4,matrix-initialization
0.0040085316,2,4,mpi-comm
0.3282430172,2,4,win-creation
0.0326793194,2,4,computation
0.0232241154,3,4,matrix-initialization
0.0015232563,3,4,mpi-comm
0.3520388603,3,4,win-creation
0.0363631248,3,4,computation
0.0228030682,0,4,matrix-initialization
0.0049400330,0,4,mpi-comm
0.3606920242,0,4,win-creation
0.0330138206,0,4,computation
0.0225930214,1,4,matrix-initialization
0.0021317005,1,4,mpi-comm
0.3599469662,1,4,win-creation
0.0357685089,1,4,computation
0.0221600533,2,4,matrix-initialization
0.0028047562,2,4,mpi-comm
0.3777730465,2,4,win-creation
0.0350992680,2,4,computation
0.0222311020,1,4,matrix-initialization
0.0024731159,1,4,mpi-comm
0.3093750477,1,4,win-creation
0.0358228683,1,4,computation
0.0225620270,3,4,matrix-initialization
0.0049383640,3,4,mpi-comm
0.3172869682,3,4,win-creation
0.0333735943,3,4,computation
0.0226600170,0,4,matrix-initialization
0.0067820549,0,4,mpi-comm
0.2989089489,0,4,win-creation
0.0315086842,0,4,computation
0.0222759247,2,4,matrix-initialization
0.0042796135,2,4,mpi-comm
0.2877681255,2,4,win-creation
0.0340275764,2,4,computation
0.0236799717,1,4,matrix-initialization
0.0022699833,1,4,mpi-comm
0.3891780376,1,4,win-creation
0.0378029346,1,4,computation
0.0230250359,3,4,matrix-initialization
0.0039992332,3,4,mpi-comm
0.3900690079,3,4,win-creation
0.0360348225,3,4,computation
0.0222740173,0,4,matrix-initialization
0.0038940907,0,4,mpi-comm
0.3925521374,0,4,win-creation
0.0362195969,0,4,computation
0.0226531029,2,4,matrix-initialization
0.0039169788,2,4,mpi-comm
0.4140689373,2,4,win-creation
0.0361530781,2,4,computation
0.0233409405,1,4,matrix-initialization
0.0039587021,1,4,mpi-comm
0.2671740055,1,4,win-creation
0.0368454456,1,4,computation
0.0216450691,3,4,matrix-initialization
0.0097839832,3,4,mpi-comm
0.2355988026,3,4,win-creation
0.0310111046,3,4,computation
0.0215699673,0,4,matrix-initialization
0.0125670433,0,4,mpi-comm
0.2849159241,0,4,win-creation
0.0282628536,0,4,computation
0.0219790936,2,4,matrix-initialization
0.0081934929,2,4,mpi-comm
0.2809250355,2,4,win-creation
0.0325903893,2,4,computation
0.0221199989,3,4,matrix-initialization
0.0044460297,3,4,mpi-comm
0.3719091415,3,4,win-creation
0.0357348919,3,4,computation
0.0216329098,0,4,matrix-initialization
0.0068762302,0,4,mpi-comm
0.3681170940,0,4,win-creation
0.0333099365,0,4,computation
0.0216012001,1,4,matrix-initialization
0.0053267479,1,4,mpi-comm
0.3886749744,1,4,win-creation
0.0348560810,1,4,computation
0.0230019093,2,4,matrix-initialization
0.0029444695,2,4,mpi-comm
0.3876891136,2,4,win-creation
0.0372276306,2,4,computation
0.0219271183,0,4,matrix-initialization
0.0008599758,0,4,mpi-comm
0.1278688908,0,4,win-creation
0.0271873474,0,4,computation
0.0223970413,1,4,matrix-initialization
0.0008835793,1,4,mpi-comm
0.1589810848,1,4,win-creation
0.0271744728,1,4,computation
0.0221920013,3,4,matrix-initialization
0.0010592937,3,4,mpi-comm
0.1484677792,3,4,win-creation
0.0269567966,3,4,computation
0.0214061737,2,4,matrix-initialization
0.0012063980,2,4,mpi-comm
0.1498508453,2,4,win-creation
0.0268182755,2,4,computation
0.0213410854,3,4,matrix-initialization
0.0049538612,3,4,mpi-comm
0.2235548496,3,4,win-creation
0.0267553329,3,4,computation
0.0213801861,0,4,matrix-initialization
0.0039768219,0,4,mpi-comm
0.2437429428,0,4,win-creation
0.0277440548,0,4,computation
0.0215868950,1,4,matrix-initialization
0.0028362274,1,4,mpi-comm
0.2295629978,1,4,win-creation
0.0288660526,1,4,computation
0.0229439735,2,4,matrix-initialization
0.0016622543,2,4,mpi-comm
0.2456250191,2,4,win-creation
0.0300707817,2,4,computation
