time,rank,size,what
0.0036001205,0,2,matrix-initialization
0.1162657738,0,2,mpi-comm
0.0006752014,0,2,computation
0.0036878586,1,2,matrix-initialization
0.1200852394,1,2,mpi-comm
0.0006618500,1,2,computation
0.0036640167,1,2,matrix-initialization
0.0917396545,1,2,mpi-comm
0.0006632805,1,2,computation
0.0040941238,0,2,matrix-initialization
0.1138851643,0,2,mpi-comm
0.0006718636,0,2,computation
0.0035870075,0,2,matrix-initialization
0.1521217823,0,2,mpi-comm
0.0007171631,0,2,computation
0.0037760735,1,2,matrix-initialization
0.1447966099,1,2,mpi-comm
0.0007143021,1,2,computation
0.0036079884,0,2,matrix-initialization
0.1693282127,0,2,mpi-comm
0.0006377697,0,2,computation
0.0036351681,1,2,matrix-initialization
0.1731543541,1,2,mpi-comm
0.0006747246,1,2,computation
0.0036408901,1,2,matrix-initialization
0.0939249992,1,2,mpi-comm
0.0006840229,1,2,computation
0.0039989948,0,2,matrix-initialization
0.0966558456,0,2,mpi-comm
0.0006902218,0,2,computation
0.0037441254,1,2,matrix-initialization
0.1048111916,1,2,mpi-comm
0.0007247925,1,2,computation
0.0036549568,0,2,matrix-initialization
0.0805182457,0,2,mpi-comm
0.0006399155,0,2,computation
0.0038459301,0,2,matrix-initialization
0.1860148907,0,2,mpi-comm
0.0007402897,0,2,computation
0.0043230057,1,2,matrix-initialization
0.1814293861,1,2,mpi-comm
0.0007915497,1,2,computation
0.0037410259,1,2,matrix-initialization
0.1082034111,1,2,mpi-comm
0.0006756783,1,2,computation
0.0036509037,0,2,matrix-initialization
0.1083459854,0,2,mpi-comm
0.0006849766,0,2,computation
0.0036001205,0,2,matrix-initialization
0.1263277531,0,2,mpi-comm
0.0006382465,0,2,computation
0.0036408901,1,2,matrix-initialization
0.1271419525,1,2,mpi-comm
0.0006787777,1,2,computation
0.0041809082,0,2,matrix-initialization
0.1467957497,0,2,mpi-comm
0.0006322861,0,2,computation
0.0036809444,1,2,matrix-initialization
0.1415638924,1,2,mpi-comm
0.0006730556,1,2,computation
