time,rank,size,what
0.0028870106,7,16,matrix-initialization
0.0034596920,7,16,mpi-comm
1.4733080864,7,16,win-creation
0.0006363392,7,16,computation
0.0034549236,12,16,matrix-initialization
0.0034382343,12,16,mpi-comm
1.4672060013,12,16,win-creation
0.0006382465,12,16,computation
0.0027182102,15,16,matrix-initialization
0.0034728050,15,16,mpi-comm
1.4729568958,15,16,win-creation
0.0005881786,15,16,computation
0.0027840137,1,16,matrix-initialization
0.0034341812,1,16,mpi-comm
1.4615561962,1,16,win-creation
0.0006306171,1,16,computation
0.0031280518,9,16,matrix-initialization
0.0034449100,9,16,mpi-comm
1.4866697788,9,16,win-creation
0.0006153584,9,16,computation
0.0029189587,10,16,matrix-initialization
0.0034458637,10,16,mpi-comm
1.4872570038,10,16,win-creation
0.0006210804,10,16,computation
0.0029110909,5,16,matrix-initialization
0.0034263134,5,16,mpi-comm
1.4627528191,5,16,win-creation
0.0006387234,5,16,computation
0.0029151440,13,16,matrix-initialization
0.0034701824,13,16,mpi-comm
1.4883549213,13,16,win-creation
0.0005879402,13,16,computation
0.0029349327,11,16,matrix-initialization
0.0033786297,11,16,mpi-comm
1.4735491276,11,16,win-creation
0.0006873608,11,16,computation
0.0029258728,0,16,matrix-initialization
0.0034489632,0,16,mpi-comm
1.4635300636,0,16,win-creation
0.0006191730,0,16,computation
0.0027670860,3,16,matrix-initialization
0.0034694672,3,16,mpi-comm
1.4720249176,3,16,win-creation
0.0005996227,3,16,computation
0.0035710335,4,16,matrix-initialization
0.0033876896,4,16,mpi-comm
1.4891560078,4,16,win-creation
0.0006771088,4,16,computation
0.0028829575,14,16,matrix-initialization
0.0034735203,14,16,mpi-comm
1.4855701923,14,16,win-creation
0.0005915165,14,16,computation
0.0028200150,2,16,matrix-initialization
0.0034189224,2,16,mpi-comm
1.4844901562,2,16,win-creation
0.0006549358,2,16,computation
0.0029408932,6,16,matrix-initialization
0.0033602715,6,16,mpi-comm
1.4705901146,6,16,win-creation
0.0007066727,6,16,computation
0.0035581589,8,16,matrix-initialization
0.0034272671,8,16,mpi-comm
1.4638550282,8,16,win-creation
0.0006406307,8,16,computation
0.0028879642,10,16,matrix-initialization
0.0028600693,10,16,mpi-comm
1.3252110481,10,16,win-creation
0.0006480217,10,16,computation
0.0027000904,15,16,matrix-initialization
0.0028917789,15,16,mpi-comm
1.3357429504,15,16,win-creation
0.0006124973,15,16,computation
0.0028278828,5,16,matrix-initialization
0.0028820038,5,16,mpi-comm
1.3296160698,5,16,win-creation
0.0006310940,5,16,computation
0.0027511120,9,16,matrix-initialization
0.0028469563,9,16,mpi-comm
1.3378710747,9,16,win-creation
0.0006589890,9,16,computation
0.0028488636,12,16,matrix-initialization
0.0028638840,12,16,mpi-comm
1.3276090622,12,16,win-creation
0.0006489754,12,16,computation
0.0028619766,4,16,matrix-initialization
0.0029013157,4,16,mpi-comm
1.3526098728,4,16,win-creation
0.0006108284,4,16,computation
