time,rank,size,what
0.0037031174,0,2,matrix-initialization
0.0020747185,0,2,mpi-comm
0.0005953312,0,2,computation
0.0035829544,1,2,matrix-initialization
0.0020158291,1,2,mpi-comm
0.0006561279,1,2,computation
0.0034420490,1,2,matrix-initialization
0.0021073818,1,2,mpi-comm
0.0006594658,1,2,computation
0.0036201477,0,2,matrix-initialization
0.0021035671,0,2,mpi-comm
0.0006644726,0,2,computation
0.0038509369,0,2,matrix-initialization
0.0021348000,0,2,mpi-comm
0.0006589890,0,2,computation
0.0034818649,1,2,matrix-initialization
0.0020582676,1,2,mpi-comm
0.0007429123,1,2,computation
0.0036621094,0,2,matrix-initialization
0.0020785332,0,2,mpi-comm
0.0006494522,0,2,computation
0.0034298897,1,2,matrix-initialization
0.0020430088,1,2,mpi-comm
0.0006899834,1,2,computation
0.0034408569,1,2,matrix-initialization
0.0020308495,1,2,mpi-comm
0.0006301403,1,2,computation
0.0036339760,0,2,matrix-initialization
0.0020530224,0,2,mpi-comm
0.0006098747,0,2,computation
0.0036420822,0,2,matrix-initialization
0.0020666122,0,2,mpi-comm
0.0006194115,0,2,computation
0.0034799576,1,2,matrix-initialization
0.0020656586,1,2,mpi-comm
0.0006182194,1,2,computation
0.0035388470,1,2,matrix-initialization
0.0020008087,1,2,mpi-comm
0.0006120205,1,2,computation
0.0036909580,0,2,matrix-initialization
0.0020112991,0,2,mpi-comm
0.0006017685,0,2,computation
0.0037169456,0,2,matrix-initialization
0.0021300316,0,2,mpi-comm
0.0007381439,0,2,computation
0.0035622120,1,2,matrix-initialization
0.0021588802,1,2,mpi-comm
0.0007121563,1,2,computation
0.0039291382,0,2,matrix-initialization
0.0021159649,0,2,mpi-comm
0.0006101131,0,2,computation
0.0040421486,1,2,matrix-initialization
0.0020782948,1,2,mpi-comm
0.0006527901,1,2,computation
0.0036609173,0,2,matrix-initialization
0.0020334721,0,2,mpi-comm
0.0006566048,0,2,computation
0.0035338402,1,2,matrix-initialization
0.0020811558,1,2,mpi-comm
0.0006039143,1,2,computation
