time,rank,size,what
0.0047779083,0,1,matrix-initialization
0.0003750324,0,1,mpi-comm
0.0700449944,0,1,win-creation
0.0008547306,0,1,computation
0.0047879219,0,1,matrix-initialization
0.0003421307,0,1,mpi-comm
0.0711309910,0,1,win-creation
0.0008807182,0,1,computation
0.0047469139,0,1,matrix-initialization
0.0003638268,0,1,mpi-comm
0.0631361008,0,1,win-creation
0.0008640289,0,1,computation
0.0047359467,0,1,matrix-initialization
0.0003495216,0,1,mpi-comm
0.0661211014,0,1,win-creation
0.0008423328,0,1,computation
0.0047140121,0,1,matrix-initialization
0.0003309250,0,1,mpi-comm
0.0661480427,0,1,win-creation
0.0008661747,0,1,computation
0.0047209263,0,1,matrix-initialization
0.0003237724,0,1,mpi-comm
0.0813350677,0,1,win-creation
0.0008561611,0,1,computation
0.0053009987,0,1,matrix-initialization
0.0003440380,0,1,mpi-comm
0.0695362091,0,1,win-creation
0.0008676052,0,1,computation
0.0048460960,0,1,matrix-initialization
0.0003776550,0,1,mpi-comm
0.0635099411,0,1,win-creation
0.0008845329,0,1,computation
0.0047330856,0,1,matrix-initialization
0.0003380775,0,1,mpi-comm
0.0711700916,0,1,win-creation
0.0008816719,0,1,computation
0.0047070980,0,1,matrix-initialization
0.0003201962,0,1,mpi-comm
0.0716059208,0,1,win-creation
0.0008480549,0,1,computation
