time,rank,size,what
0.0058820248,0,1,matrix-initialization
0.0742709637,0,1,mpi-comm
0.0008959770,0,1,computation
0.0047061443,0,1,matrix-initialization
0.0782978535,0,1,mpi-comm
0.0009021759,0,1,computation
0.0047008991,0,1,matrix-initialization
0.0814852715,0,1,mpi-comm
0.0008728504,0,1,computation
0.0047290325,0,1,matrix-initialization
0.0808565617,0,1,mpi-comm
0.0009045601,0,1,computation
0.0051999092,0,1,matrix-initialization
0.0734231472,0,1,mpi-comm
0.0009288788,0,1,computation
0.0047221184,0,1,matrix-initialization
0.0984647274,0,1,mpi-comm
0.0008492470,0,1,computation
0.0047931671,0,1,matrix-initialization
0.0797812939,0,1,mpi-comm
0.0009384155,0,1,computation
0.0047929287,0,1,matrix-initialization
0.0725653172,0,1,mpi-comm
0.0008327961,0,1,computation
0.0048389435,0,1,matrix-initialization
0.0911109447,0,1,mpi-comm
0.0009219646,0,1,computation
0.0048811436,0,1,matrix-initialization
0.0743207932,0,1,mpi-comm
0.0008401871,0,1,computation
