time,rank,size,what
0.0826120377,0,1,matrix-initialization
0.0013155937,0,1,mpi-comm
0.1243155003,0,1,computation
0.0808310509,0,1,matrix-initialization
0.0020651817,0,1,mpi-comm
0.1229488850,0,1,computation
0.0833048820,0,1,matrix-initialization
0.0013277531,0,1,mpi-comm
0.1255543232,0,1,computation
0.0833909512,0,1,matrix-initialization
0.0014212132,0,1,mpi-comm
0.1251726151,0,1,computation
0.0852971077,0,1,matrix-initialization
0.0022683144,0,1,mpi-comm
0.1265218258,0,1,computation
0.0836160183,0,1,matrix-initialization
0.0014240742,0,1,mpi-comm
0.1254200935,0,1,computation
0.0811600685,0,1,matrix-initialization
0.0013740063,0,1,mpi-comm
0.1230335236,0,1,computation
0.0837118626,0,1,matrix-initialization
0.0013487339,0,1,mpi-comm
0.1251580715,0,1,computation
0.0849819183,0,1,matrix-initialization
0.0014345646,0,1,mpi-comm
0.1265766621,0,1,computation
0.0791540146,0,1,matrix-initialization
0.0013444424,0,1,mpi-comm
0.1210913658,0,1,computation
