time,rank,size,what
0.0029950142,5,8,matrix-initialization
0.0030326843,5,8,mpi-comm
0.9114229679,5,8,win-creation
0.0007181168,5,8,computation
0.0031089783,6,8,matrix-initialization
0.0029053688,6,8,mpi-comm
0.9224219322,6,8,win-creation
0.0006268024,6,8,computation
0.0031180382,2,8,matrix-initialization
0.0027704239,2,8,mpi-comm
0.9008610249,2,8,win-creation
0.0006966591,2,8,computation
0.0036110878,3,8,matrix-initialization
0.0029973984,3,8,mpi-comm
0.9222939014,3,8,win-creation
0.0007407665,3,8,computation
0.0029730797,4,8,matrix-initialization
0.0028915405,4,8,mpi-comm
0.9112908840,4,8,win-creation
0.0007636547,4,8,computation
0.0029370785,1,8,matrix-initialization
0.0030429363,1,8,mpi-comm
0.9219119549,1,8,win-creation
0.0006749630,1,8,computation
0.0035769939,0,8,matrix-initialization
0.0028989315,0,8,mpi-comm
0.9109580517,0,8,win-creation
0.0008018017,0,8,computation
0.0028560162,7,8,matrix-initialization
0.0030055046,7,8,mpi-comm
0.9232759476,7,8,win-creation
0.0007274151,7,8,computation
0.0074839592,3,8,matrix-initialization
0.0005676746,3,8,mpi-comm
0.7551929951,3,8,win-creation
0.0007703304,3,8,computation
0.0028729439,1,8,matrix-initialization
0.0006978512,1,8,mpi-comm
0.7478809357,1,8,win-creation
0.0006389618,1,8,computation
0.0028970242,0,8,matrix-initialization
0.0006248951,0,8,mpi-comm
0.7623338699,0,8,win-creation
0.0007162094,0,8,computation
0.0037169456,5,8,matrix-initialization
0.0006060600,5,8,mpi-comm
0.7466139793,5,8,win-creation
0.0007269382,5,8,computation
0.0030400753,2,8,matrix-initialization
0.0005738735,2,8,mpi-comm
0.7590088844,2,8,win-creation
0.0007610321,2,8,computation
0.0030829906,6,8,matrix-initialization
0.0005745888,6,8,mpi-comm
0.7455780506,6,8,win-creation
0.0007584095,6,8,computation
0.0029869080,4,8,matrix-initialization
0.0006465912,4,8,mpi-comm
0.7480518818,4,8,win-creation
0.0006885529,4,8,computation
0.0028660297,7,8,matrix-initialization
0.0005457401,7,8,mpi-comm
0.7362320423,7,8,win-creation
0.0007860661,7,8,computation
0.0027849674,7,8,matrix-initialization
0.0004854202,7,8,mpi-comm
0.9135251045,7,8,win-creation
0.0007884502,7,8,computation
0.0028519630,1,8,matrix-initialization
0.0006508827,1,8,mpi-comm
0.8936030865,1,8,win-creation
0.0006382465,1,8,computation
0.0037589073,2,8,matrix-initialization
0.0006155968,2,8,mpi-comm
0.9145741463,2,8,win-creation
0.0006523132,2,8,computation
0.0030150414,4,8,matrix-initialization
0.0006103516,4,8,mpi-comm
0.9162170887,4,8,win-creation
0.0006577969,4,8,computation
0.0030500889,5,8,matrix-initialization
0.0005574226,5,8,mpi-comm
0.8896789551,5,8,win-creation
0.0007135868,5,8,computation
0.0031349659,6,8,matrix-initialization
0.0005207062,6,8,mpi-comm
0.8992969990,6,8,win-creation
0.0007503033,6,8,computation
0.0029020309,3,8,matrix-initialization
0.0006029606,3,8,mpi-comm
0.9120960236,3,8,win-creation
0.0006918907,3,8,computation
0.0028810501,0,8,matrix-initialization
0.0005762577,0,8,mpi-comm
0.8986649513,0,8,win-creation
0.0006906986,0,8,computation
0.0028829575,3,8,matrix-initialization
0.0013244152,3,8,mpi-comm
0.7381198406,3,8,win-creation
0.0006663799,3,8,computation
0.0028359890,0,8,matrix-initialization
0.0012848377,0,8,mpi-comm
0.7226531506,0,8,win-creation
0.0008101463,0,8,computation
0.0028150082,1,8,matrix-initialization
0.0011804104,1,8,mpi-comm
0.7007057667,1,8,win-creation
0.0007677078,1,8,computation
0.0030589104,2,8,matrix-initialization
0.0013051033,2,8,mpi-comm
0.7126538754,2,8,win-creation
0.0007970333,2,8,computation
0.0030100346,6,8,matrix-initialization
0.0013136864,6,8,mpi-comm
0.7333509922,6,8,win-creation
0.0007872581,6,8,computation
0.0030779839,4,8,matrix-initialization
0.0014071465,4,8,mpi-comm
0.7231411934,4,8,win-creation
0.0006828308,4,8,computation
0.0031630993,5,8,matrix-initialization
0.0013148785,5,8,mpi-comm
0.7085709572,5,8,win-creation
0.0006802082,5,8,computation
0.0027999878,7,8,matrix-initialization
0.0013091564,7,8,mpi-comm
0.7212572098,7,8,win-creation
0.0007066727,7,8,computation
0.0029561520,5,8,matrix-initialization
0.0030031204,5,8,mpi-comm
0.8551268578,5,8,win-creation
0.0007240772,5,8,computation
0.0031969547,3,8,matrix-initialization
0.0029931068,3,8,mpi-comm
0.8579111099,3,8,win-creation
0.0006690025,3,8,computation
0.0030460358,4,8,matrix-initialization
0.0028815269,4,8,mpi-comm
0.8413848877,4,8,win-creation
0.0007302761,4,8,computation
0.0030109882,2,8,matrix-initialization
0.0029149055,2,8,mpi-comm
0.8638918400,2,8,win-creation
0.0008111000,2,8,computation
0.0029470921,1,8,matrix-initialization
0.0029683113,1,8,mpi-comm
0.8535869122,1,8,win-creation
0.0007820129,1,8,computation
0.0030748844,6,8,matrix-initialization
0.0030491352,6,8,mpi-comm
0.8679211140,6,8,win-creation
0.0006730556,6,8,computation
0.0028159618,0,8,matrix-initialization
0.0030579567,0,8,mpi-comm
0.8673031330,0,8,win-creation
0.0006809235,0,8,computation
0.0029339790,7,8,matrix-initialization
0.0029816628,7,8,mpi-comm
0.8539819717,7,8,win-creation
0.0006523132,7,8,computation
0.0029230118,1,8,matrix-initialization
0.0335509777,1,8,mpi-comm
0.8005871773,1,8,win-creation
0.0008130074,1,8,computation
0.0030131340,2,8,matrix-initialization
0.0333838463,2,8,mpi-comm
0.8028440475,2,8,win-creation
0.0008749962,2,8,computation
0.0030438900,4,8,matrix-initialization
0.0334830284,4,8,mpi-comm
0.8008270264,4,8,win-creation
0.0007929802,4,8,computation
0.0029151440,3,8,matrix-initialization
0.0334444046,3,8,mpi-comm
0.8106899261,3,8,win-creation
0.0008635521,3,8,computation
0.0031688213,6,8,matrix-initialization
0.0334408283,6,8,mpi-comm
0.7683241367,6,8,win-creation
0.0008330345,6,8,computation
0.0030500889,5,8,matrix-initialization
0.0335330963,5,8,mpi-comm
0.7931609154,5,8,win-creation
0.0008320808,5,8,computation
0.0028569698,7,8,matrix-initialization
0.0053114891,7,8,mpi-comm
0.7790510654,7,8,win-creation
0.0289895535,7,8,computation
0.0027449131,0,8,matrix-initialization
0.0334339142,0,8,mpi-comm
0.7903680801,0,8,win-creation
0.0008471012,0,8,computation
0.0035681725,4,8,matrix-initialization
0.0009436607,4,8,mpi-comm
0.7008588314,4,8,win-creation
0.0007352829,4,8,computation
0.0028631687,0,8,matrix-initialization
0.0009658337,0,8,mpi-comm
0.6818428040,0,8,win-creation
0.0007152557,0,8,computation
0.0036900043,6,8,matrix-initialization
0.0010180473,6,8,mpi-comm
0.6819090843,6,8,win-creation
0.0006980896,6,8,computation
0.0033800602,1,8,matrix-initialization
0.0009157658,1,8,mpi-comm
0.6742010117,1,8,win-creation
0.0007643700,1,8,computation
0.0028870106,3,8,matrix-initialization
0.0009026527,3,8,mpi-comm
0.6992619038,3,8,win-creation
0.0007812977,3,8,computation
0.0031390190,5,8,matrix-initialization
0.0009615421,5,8,mpi-comm
0.6761188507,5,8,win-creation
0.0007207394,5,8,computation
0.0036749840,2,8,matrix-initialization
0.0009074211,2,8,mpi-comm
0.7017810345,2,8,win-creation
0.0007724762,2,8,computation
0.0036120415,7,8,matrix-initialization
0.0009520054,7,8,mpi-comm
0.6838350296,7,8,win-creation
0.0007278919,7,8,computation
0.0028860569,1,8,matrix-initialization
0.0007798672,1,8,mpi-comm
0.7761600018,1,8,win-creation
0.0007431507,1,8,computation
0.0036189556,4,8,matrix-initialization
0.0008783340,4,8,mpi-comm
0.7858049870,4,8,win-creation
0.0006427765,4,8,computation
0.0031669140,2,8,matrix-initialization
0.0007758141,2,8,mpi-comm
0.7720410824,2,8,win-creation
0.0007448196,2,8,computation
0.0028209686,3,8,matrix-initialization
0.0007979870,3,8,mpi-comm
0.7823209763,3,8,win-creation
0.0007202625,3,8,computation
0.0030961037,6,8,matrix-initialization
0.0007648468,6,8,mpi-comm
0.7699429989,6,8,win-creation
0.0007512569,6,8,computation
0.0030779839,5,8,matrix-initialization
0.0008549690,5,8,mpi-comm
0.7737138271,5,8,win-creation
0.0006999969,5,8,computation
0.0035769939,0,8,matrix-initialization
0.0007381439,0,8,mpi-comm
0.7605860233,0,8,win-creation
0.0007798672,0,8,computation
0.0029509068,7,8,matrix-initialization
0.0007646084,7,8,mpi-comm
0.7824580669,7,8,win-creation
0.0007534027,7,8,computation
0.0027759075,1,8,matrix-initialization
0.0005531311,1,8,mpi-comm
0.5610549450,1,8,win-creation
0.0007400513,1,8,computation
0.0036170483,0,8,matrix-initialization
0.0005679131,0,8,mpi-comm
