time,rank,size,what
0.0809140205,0,1,matrix-initialization
0.0000424385,0,1,mpi-comm
0.1232795715,0,1,computation
0.0793128014,0,1,matrix-initialization
0.0000281334,0,1,mpi-comm
0.1228587627,0,1,computation
0.0805649757,0,1,matrix-initialization
0.0000364780,0,1,mpi-comm
0.1227486134,0,1,computation
0.0817399025,0,1,matrix-initialization
0.0000460148,0,1,mpi-comm
0.1241390705,0,1,computation
0.0835080147,0,1,matrix-initialization
0.0000326633,0,1,mpi-comm
0.1263232231,0,1,computation
0.0841739178,0,1,matrix-initialization
0.0000352859,0,1,mpi-comm
0.1266179085,0,1,computation
0.0823020935,0,1,matrix-initialization
0.0000312328,0,1,mpi-comm
0.1251935959,0,1,computation
0.0799579620,0,1,matrix-initialization
0.0000343323,0,1,mpi-comm
0.1227436066,0,1,computation
0.0800650120,0,1,matrix-initialization
0.0000307560,0,1,mpi-comm
0.1231124401,0,1,computation
0.0775229931,0,1,matrix-initialization
0.0000300407,0,1,mpi-comm
0.1216819286,0,1,computation
