time,rank,size,what
0.0074028969,10,16,matrix-initialization
0.0016059875,10,16,mpi-comm
1.4641849995,10,16,win-creation
0.0073368549,10,16,computation
0.0073249340,13,16,matrix-initialization
0.0014271736,13,16,mpi-comm
1.4624481201,13,16,win-creation
0.0075118542,13,16,computation
0.0074341297,5,16,matrix-initialization
0.0016222000,5,16,mpi-comm
1.4481568336,5,16,win-creation
0.0073139668,5,16,computation
0.0075490475,9,16,matrix-initialization
0.0013957024,9,16,mpi-comm
1.4521360397,9,16,win-creation
0.0075442791,9,16,computation
0.0075719357,1,16,matrix-initialization
0.0014252663,1,16,mpi-comm
1.4497649670,1,16,win-creation
0.0075125694,1,16,computation
0.0074100494,11,16,matrix-initialization
0.0014643669,11,16,mpi-comm
1.4725329876,11,16,win-creation
0.0074737072,11,16,computation
0.0073821545,14,16,matrix-initialization
0.0017974377,14,16,mpi-comm
1.4625129700,14,16,win-creation
0.0071382523,14,16,computation
0.0076701641,2,16,matrix-initialization
0.0013084412,2,16,mpi-comm
1.4600558281,2,16,win-creation
0.0076317787,2,16,computation
0.0073299408,7,16,matrix-initialization
0.0017409325,7,16,mpi-comm
1.4712431431,7,16,win-creation
0.0072109699,7,16,computation
0.0079221725,15,16,matrix-initialization
0.0011570454,15,16,mpi-comm
1.4456448555,15,16,win-creation
0.0077807903,15,16,computation
0.0077679157,6,16,matrix-initialization
0.0012669563,6,16,mpi-comm
1.4613621235,6,16,win-creation
0.0076811314,6,16,computation
0.0074679852,3,16,matrix-initialization
0.0015249252,3,16,mpi-comm
1.4717729092,3,16,win-creation
0.0074121952,3,16,computation
0.0073380470,12,16,matrix-initialization
0.0020134449,12,16,mpi-comm
1.4792439938,12,16,win-creation
0.0069217682,12,16,computation
0.0077528954,4,16,matrix-initialization
0.0012142658,4,16,mpi-comm
1.4593999386,4,16,win-creation
0.0077238083,4,16,computation
0.0073740482,0,16,matrix-initialization
0.0013499260,0,16,mpi-comm
1.4610729218,0,16,win-creation
0.0076181889,0,16,computation
0.0076339245,8,16,matrix-initialization
0.0013625622,8,16,mpi-comm
1.4637098312,8,16,win-creation
0.0076205730,8,16,computation
0.0076098442,9,16,matrix-initialization
0.0056700706,9,16,mpi-comm
1.5216991901,9,16,win-creation
0.0076451302,9,16,computation
0.0074770451,5,16,matrix-initialization
0.0058574677,5,16,mpi-comm
1.5190808773,5,16,win-creation
0.0075066090,5,16,computation
0.0075540543,3,16,matrix-initialization
0.0056304932,3,16,mpi-comm
1.5167629719,3,16,win-creation
0.0077073574,3,16,computation
0.0074319839,11,16,matrix-initialization
0.0056350231,11,16,mpi-comm
1.5060431957,11,16,win-creation
0.0077118874,11,16,computation
0.0077919960,12,16,matrix-initialization
0.0058650970,12,16,mpi-comm
1.5083909035,12,16,win-creation
0.0074789524,12,16,computation
0.0072450638,13,16,matrix-initialization
0.0058379173,13,16,mpi-comm
1.5175669193,13,16,win-creation
0.0074882507,13,16,computation
0.0075838566,6,16,matrix-initialization
0.0059225559,6,16,mpi-comm
1.5050230026,6,16,win-creation
0.0074276924,6,16,computation
0.0076668262,10,16,matrix-initialization
0.0056979656,10,16,mpi-comm
1.5171480179,10,16,win-creation
0.0076272488,10,16,computation
0.0074539185,2,16,matrix-initialization
0.0058922768,2,16,mpi-comm
1.5263130665,2,16,win-creation
0.0074896812,2,16,computation
0.0076029301,1,16,matrix-initialization
0.0058524609,1,16,mpi-comm
1.5037560463,1,16,win-creation
0.0074825287,1,16,computation
0.0075619221,7,16,matrix-initialization
0.0060892105,7,16,mpi-comm
1.5055911541,7,16,win-creation
0.0073218346,7,16,computation
0.0072200298,0,16,matrix-initialization
0.0061669350,0,16,mpi-comm
1.5312259197,0,16,win-creation
0.0071763992,0,16,computation
0.0076019764,8,16,matrix-initialization
0.0057446957,8,16,mpi-comm
1.5048639774,8,16,win-creation
0.0075802803,8,16,computation
0.0076999664,15,16,matrix-initialization
0.0059385300,15,16,mpi-comm
1.5079519749,15,16,win-creation
0.0074374676,15,16,computation
0.0076630116,4,16,matrix-initialization
0.0059010983,4,16,mpi-comm
1.5040349960,4,16,win-creation
0.0074639320,4,16,computation
0.0074470043,14,16,matrix-initialization
0.0061583519,14,16,mpi-comm
1.5175697803,14,16,win-creation
0.0071837902,14,16,computation
0.0076961517,10,16,matrix-initialization
