time,rank,size,what
0.1725862026,9,16,mpi-comm
0.0009198189,9,16,computation
0.0033710003,5,16,matrix-initialization
0.1072096825,5,16,mpi-comm
0.0009465218,5,16,computation
0.0041680336,15,16,matrix-initialization
0.1559405327,15,16,mpi-comm
0.0008373260,15,16,computation
0.0035879612,14,16,matrix-initialization
0.0777599812,14,16,mpi-comm
0.0007829666,14,16,computation
0.0034730434,11,16,matrix-initialization
0.1028683186,11,16,mpi-comm
0.0010218620,11,16,computation
0.0042829514,12,16,matrix-initialization
0.1660084724,12,16,mpi-comm
0.0009217262,12,16,computation
0.0037109852,13,16,matrix-initialization
0.1080191135,13,16,mpi-comm
0.0008239746,13,16,computation
0.0041170120,2,16,matrix-initialization
0.1688172817,2,16,mpi-comm
0.0007257462,2,16,computation
0.0032918453,4,16,matrix-initialization
0.1623797417,4,16,mpi-comm
0.0006561279,4,16,computation
0.0043120384,3,16,matrix-initialization
0.1593391895,3,16,mpi-comm
0.0007176399,3,16,computation
0.0033710003,6,16,matrix-initialization
0.1571407318,6,16,mpi-comm
0.0006062984,6,16,computation
0.0034110546,9,16,matrix-initialization
0.0901808739,9,16,mpi-comm
0.0007078648,9,16,computation
0.0032410622,10,16,matrix-initialization
0.1540713310,10,16,mpi-comm
0.0007717609,10,16,computation
0.0033118725,0,16,matrix-initialization
0.1588783264,0,16,mpi-comm
0.0007138252,0,16,computation
0.0033369064,8,16,matrix-initialization
0.1566994190,8,16,mpi-comm
0.0006515980,8,16,computation
0.0031220913,1,16,matrix-initialization
0.1020801067,1,16,mpi-comm
0.0007228851,1,16,computation
0.0033960342,7,16,matrix-initialization
0.0010089874,7,16,mpi-comm
0.0006730556,7,16,computation
0.0033838749,5,16,matrix-initialization
0.0008516312,5,16,mpi-comm
0.0006353855,5,16,computation
0.0033500195,13,16,matrix-initialization
0.0712897778,13,16,mpi-comm
0.0007681847,13,16,computation
0.0034930706,14,16,matrix-initialization
0.0079708099,14,16,mpi-comm
0.0007450581,14,16,computation
0.0042269230,12,16,matrix-initialization
0.0675172806,12,16,mpi-comm
0.0007367134,12,16,computation
0.0032680035,2,16,matrix-initialization
0.0762512684,2,16,mpi-comm
0.0007886887,2,16,computation
0.0032730103,15,16,matrix-initialization
0.0620269775,15,16,mpi-comm
0.0007989407,15,16,computation
0.0032699108,11,16,matrix-initialization
0.0733163357,11,16,mpi-comm
0.0006365776,11,16,computation
0.0042300224,4,16,matrix-initialization
0.0666301250,4,16,mpi-comm
0.0008919239,4,16,computation
0.0033459663,5,16,matrix-initialization
0.0736730099,5,16,mpi-comm
0.0008547306,5,16,computation
0.0035040379,10,16,matrix-initialization
0.0028631687,10,16,mpi-comm
0.0006778240,10,16,computation
0.0033099651,0,16,matrix-initialization
0.0655159950,0,16,mpi-comm
0.0008058548,0,16,computation
0.0035250187,9,16,matrix-initialization
0.0171790123,9,16,mpi-comm
0.0006988049,9,16,computation
0.0042898655,8,16,matrix-initialization
0.0780532360,8,16,mpi-comm
0.0007948875,8,16,computation
0.0030779839,1,16,matrix-initialization
0.0087709427,1,16,mpi-comm
0.0006721020,1,16,computation
0.0033531189,3,16,matrix-initialization
0.0745928288,3,16,mpi-comm
0.0008542538,3,16,computation
0.0029208660,6,16,matrix-initialization
0.0819120407,6,16,mpi-comm
0.0007581711,6,16,computation
0.0032069683,7,16,matrix-initialization
0.0757904053,7,16,mpi-comm
0.0008203983,7,16,computation
0.0033769608,14,16,matrix-initialization
0.1460361481,14,16,mpi-comm
0.0008597374,14,16,computation
0.0044200420,6,16,matrix-initialization
0.0011775494,6,16,mpi-comm
0.0006453991,6,16,computation
0.0044360161,10,16,matrix-initialization
0.1426379681,10,16,mpi-comm
0.0007817745,10,16,computation
0.0033349991,1,16,matrix-initialization
0.1437766552,1,16,mpi-comm
0.0006451607,1,16,computation
0.0034389496,4,16,matrix-initialization
0.0011720657,4,16,mpi-comm
0.0006918907,4,16,computation
0.0034258366,2,16,matrix-initialization
0.0004236698,2,16,mpi-comm
0.0007064342,2,16,computation
0.0032188892,9,16,matrix-initialization
0.1465950012,9,16,mpi-comm
0.0006420612,9,16,computation
0.0033078194,5,16,matrix-initialization
0.1526172161,5,16,mpi-comm
0.0006928444,5,16,computation
0.0033490658,11,16,matrix-initialization
0.1453781128,11,16,mpi-comm
0.0007429123,11,16,computation
0.0034830570,8,16,matrix-initialization
0.0008718967,8,16,mpi-comm
0.0005891323,8,16,computation
0.0032210350,15,16,matrix-initialization
0.1454896927,15,16,mpi-comm
0.0008802414,15,16,computation
0.0032780170,13,16,matrix-initialization
0.1548519135,13,16,mpi-comm
0.0007991791,13,16,computation
0.0036001205,12,16,matrix-initialization
0.0858786106,12,16,mpi-comm
0.0007784367,12,16,computation
0.0032958984,3,16,matrix-initialization
0.1487970352,3,16,mpi-comm
0.0006241798,3,16,computation
0.0032999516,0,16,matrix-initialization
0.0735671520,0,16,mpi-comm
0.0007860661,0,16,computation
0.0032429695,7,16,matrix-initialization
0.1482033730,7,16,mpi-comm
0.0006196499,7,16,computation
0.0034639835,11,16,matrix-initialization
0.0009007454,11,16,mpi-comm
0.0005562305,11,16,computation
0.0031340122,13,16,matrix-initialization
0.1361129284,13,16,mpi-comm
0.0007631779,13,16,computation
0.0031611919,15,16,matrix-initialization
0.1444025040,15,16,mpi-comm
0.0007364750,15,16,computation
0.0033271313,14,16,matrix-initialization
0.1508910656,14,16,mpi-comm
0.0006978512,14,16,computation
0.0033400059,12,16,matrix-initialization
0.1496348381,12,16,mpi-comm
0.0006442070,12,16,computation
0.0031747818,2,16,matrix-initialization
0.1417279243,2,16,mpi-comm
0.0007343292,2,16,computation
0.0041859150,4,16,matrix-initialization
0.1442120075,4,16,mpi-comm
0.0007171631,4,16,computation
0.0031030178,9,16,matrix-initialization
0.1487300396,9,16,mpi-comm
0.0007140636,9,16,computation
0.0028929710,0,16,matrix-initialization
0.1190109253,0,16,mpi-comm
0.0008261204,0,16,computation
0.0034120083,8,16,matrix-initialization
0.0608379841,8,16,mpi-comm
0.0007920265,8,16,computation
0.0030081272,7,16,matrix-initialization
0.1188061237,7,16,mpi-comm
0.0006089211,7,16,computation
0.0028290749,1,16,matrix-initialization
0.1379065514,1,16,mpi-comm
0.0007624626,1,16,computation
0.0031731129,5,16,matrix-initialization
0.1500918865,5,16,mpi-comm
0.0008461475,5,16,computation
0.0028409958,6,16,matrix-initialization
0.0928122997,6,16,mpi-comm
0.0009057522,6,16,computation
0.0033040047,3,16,matrix-initialization
0.0187270641,3,16,mpi-comm
0.0007219315,3,16,computation
0.0029931068,10,16,matrix-initialization
0.1471953392,10,16,mpi-comm
0.0006146431,10,16,computation
0.0034949780,11,16,matrix-initialization
0.0826826096,11,16,mpi-comm
0.0007081032,11,16,computation
0.0033259392,15,16,matrix-initialization
0.1403026581,15,16,mpi-comm
0.0011572838,15,16,computation
0.0033740997,12,16,matrix-initialization
0.1587769985,12,16,mpi-comm
0.0009021759,12,16,computation
0.0032920837,2,16,matrix-initialization
0.1195218563,2,16,mpi-comm
0.0008981228,2,16,computation
0.0033690929,4,16,matrix-initialization
0.1511304379,4,16,mpi-comm
0.0007305145,4,16,computation
0.0034480095,13,16,matrix-initialization
0.0930144787,13,16,mpi-comm
0.0010793209,13,16,computation
0.0033371449,14,16,matrix-initialization
0.1470220089,14,16,mpi-comm
0.0010049343,14,16,computation
0.0035018921,1,16,matrix-initialization
0.0664780140,1,16,mpi-comm
0.0009319782,1,16,computation
0.0032680035,3,16,matrix-initialization
0.1441032887,3,16,mpi-comm
0.0008535385,3,16,computation
0.0043761730,9,16,matrix-initialization
0.1435067654,9,16,mpi-comm
0.0006682873,9,16,computation
0.0040597916,0,16,matrix-initialization
0.1509749889,0,16,mpi-comm
0.0009140968,0,16,computation
0.0038790703,6,16,matrix-initialization
0.0698311329,6,16,mpi-comm
0.0006349087,6,16,computation
0.0033121109,7,16,matrix-initialization
0.1472499371,7,16,mpi-comm
0.0007109642,7,16,computation
0.0035629272,10,16,matrix-initialization
0.0732231140,10,16,mpi-comm
0.0006928444,10,16,computation
0.0034887791,8,16,matrix-initialization
0.0010042191,8,16,mpi-comm
0.0006637573,8,16,computation
0.0034630299,5,16,matrix-initialization
0.0612802505,5,16,mpi-comm
0.0007998943,5,16,computation
0.0032889843,13,16,matrix-initialization
0.1532943249,13,16,mpi-comm
0.0006659031,13,16,computation
0.0032980442,15,16,matrix-initialization
0.1498379707,15,16,mpi-comm
0.0007047653,15,16,computation
0.0033309460,14,16,matrix-initialization
0.1525027752,14,16,mpi-comm
0.0007314682,14,16,computation
0.0032398701,11,16,matrix-initialization
0.1530594826,11,16,mpi-comm
0.0005986691,11,16,computation
0.0034680367,12,16,matrix-initialization
0.0046987534,12,16,mpi-comm
0.0006482601,12,16,computation
0.0031118393,2,16,matrix-initialization
0.1538231373,2,16,mpi-comm
0.0007088184,2,16,computation
0.0034909248,4,16,matrix-initialization
0.0008239746,4,16,mpi-comm
0.0006220341,4,16,computation
0.0032889843,0,16,matrix-initialization
0.1310806274,0,16,mpi-comm
0.0007123947,0,16,computation
0.0041959286,3,16,matrix-initialization
0.1485099792,3,16,mpi-comm
0.0006601810,3,16,computation
0.0031590462,7,16,matrix-initialization
0.1397759914,7,16,mpi-comm
0.0009450912,7,16,computation
0.0029280186,1,16,matrix-initialization
0.0832874775,1,16,mpi-comm
0.0006575584,1,16,computation
0.0032911301,8,16,matrix-initialization
0.1467621326,8,16,mpi-comm
0.0008816719,8,16,computation
0.0034399033,10,16,matrix-initialization
0.0913486481,10,16,mpi-comm
0.0008172989,10,16,computation
0.0032269955,9,16,matrix-initialization
0.0853843689,9,16,mpi-comm
0.0007147789,9,16,computation
0.0032029152,6,16,matrix-initialization
0.0789680481,6,16,mpi-comm
0.0007491112,6,16,computation
0.0028660297,5,16,matrix-initialization
0.1508948803,5,16,mpi-comm
0.0006611347,5,16,computation
0.0035018921,14,16,matrix-initialization
0.0137767792,14,16,mpi-comm
0.0008101463,14,16,computation
0.0032839775,13,16,matrix-initialization
0.1511743069,13,16,mpi-comm
0.0007667542,13,16,computation
0.0039870739,11,16,matrix-initialization
0.1290447712,11,16,mpi-comm
0.0009853840,11,16,computation
0.0033040047,12,16,matrix-initialization
0.1540002823,12,16,mpi-comm
0.0008287430,12,16,computation
0.0032520294,15,16,matrix-initialization
0.1527323723,15,16,mpi-comm
0.0007975101,15,16,computation
0.0033211708,4,16,matrix-initialization
0.1210551262,4,16,mpi-comm
0.0007817745,4,16,computation
0.0040309429,2,16,matrix-initialization
0.1507680416,2,16,mpi-comm
0.0007057190,2,16,computation
0.0032098293,10,16,matrix-initialization
0.1500422955,10,16,mpi-comm
0.0008099079,10,16,computation
0.0030739307,9,16,matrix-initialization
0.1440105438,9,16,mpi-comm
0.0007133484,9,16,computation
0.0035028458,3,16,matrix-initialization
0.0764629841,3,16,mpi-comm
0.0007741451,3,16,computation
0.0034849644,5,16,matrix-initialization
0.0773508549,5,16,mpi-comm
0.0007731915,5,16,computation
0.0031180382,8,16,matrix-initialization
0.1458652020,8,16,mpi-comm
0.0006070137,8,16,computation
0.0041561127,0,16,matrix-initialization
0.1190726757,0,16,mpi-comm
0.0008690357,0,16,computation
0.0029528141,1,16,matrix-initialization
0.1526112556,1,16,mpi-comm
0.0007567406,1,16,computation
0.0033609867,7,16,matrix-initialization
0.0008840561,7,16,mpi-comm
0.0006289482,7,16,computation
0.0030379295,6,16,matrix-initialization
0.1472873688,6,16,mpi-comm
0.0006396770,6,16,computation
0.0031940937,14,16,matrix-initialization
0.1577184200,14,16,mpi-comm
0.0007297993,14,16,computation
0.0033719540,11,16,matrix-initialization
0.0910413265,11,16,mpi-comm
0.0007765293,11,16,computation
0.0034899712,13,16,matrix-initialization
0.0903711319,13,16,mpi-comm
0.0008258820,13,16,computation
0.0034160614,15,16,matrix-initialization
0.0880866051,15,16,mpi-comm
0.0007271767,15,16,computation
0.0032219887,12,16,matrix-initialization
0.1312046051,12,16,mpi-comm
0.0008063316,12,16,computation
0.0033609867,4,16,matrix-initialization
0.1536016464,4,16,mpi-comm
0.0007302761,4,16,computation
0.0040569305,2,16,matrix-initialization
0.1574041843,2,16,mpi-comm
0.0007638931,2,16,computation
0.0029609203,7,16,matrix-initialization
0.1506850719,7,16,mpi-comm
0.0006699562,7,16,computation
0.0030221939,9,16,matrix-initialization
0.0943305492,9,16,mpi-comm
0.0008664131,9,16,computation
0.0028619766,5,16,matrix-initialization
0.1513645649,5,16,mpi-comm
0.0006484985,5,16,computation
0.0030188560,1,16,matrix-initialization
0.1516242027,1,16,mpi-comm
0.0006196499,1,16,computation
0.0029959679,3,16,matrix-initialization
0.1571516991,3,16,mpi-comm
0.0006914139,3,16,computation
0.0029299259,6,16,matrix-initialization
0.0009956360,6,16,mpi-comm
0.0005154610,6,16,computation
0.0028610229,0,16,matrix-initialization
0.1510949135,0,16,mpi-comm
0.0006392002,0,16,computation
0.0032410622,8,16,matrix-initialization
0.1417198181,8,16,mpi-comm
0.0006792545,8,16,computation
0.0042150021,10,16,matrix-initialization
0.1531684399,10,16,mpi-comm
0.0007293224,10,16,computation
