time,rank,size,what
0.0844759941,0,1,matrix-initialization
0.0000422001,0,1,mpi-comm
0.0801339149,0,1,win-creation
0.1266858578,0,1,computation
0.0838189125,0,1,matrix-initialization
0.0000431538,0,1,mpi-comm
0.0657839775,0,1,win-creation
0.1257879734,0,1,computation
0.0831739902,0,1,matrix-initialization
0.0000388622,0,1,mpi-comm
0.0743820667,0,1,win-creation
0.1253130436,0,1,computation
0.0839478970,0,1,matrix-initialization
0.0000336170,0,1,mpi-comm
0.0745260715,0,1,win-creation
0.1265084743,0,1,computation
0.0798759460,0,1,matrix-initialization
0.0000469685,0,1,mpi-comm
0.0759489536,0,1,win-creation
0.1227593422,0,1,computation
0.0786240101,0,1,matrix-initialization
0.0000414848,0,1,mpi-comm
0.0673589706,0,1,win-creation
0.1225044727,0,1,computation
0.0772311687,0,1,matrix-initialization
0.0000407696,0,1,mpi-comm
0.0741679668,0,1,win-creation
0.1212849617,0,1,computation
0.0819361210,0,1,matrix-initialization
0.0000607967,0,1,mpi-comm
0.0702590942,0,1,win-creation
0.1238372326,0,1,computation
0.0777449608,0,1,matrix-initialization
0.0000488758,0,1,mpi-comm
0.0737838745,0,1,win-creation
0.1214334965,0,1,computation
0.0828130245,0,1,matrix-initialization
0.0000455379,0,1,mpi-comm
0.0768418312,0,1,win-creation
0.1252300739,0,1,computation
